Reference Summary Path,Our Summary Path, Total_Words_Reference, Total_Words_Our, Match, N, Precision, Recall, FMeasure
/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Benchmark/d16cc.txt,/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Summaries/Gen_sum/doc16.txt,406,327,146,1,44.64831804281346,35.960591133004925,39.83628922237381,
/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Benchmark/d16cc.txt,/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Summaries/Gen_sum/doc16.txt,405,326,35,2,10.736196319018404,8.641975308641975,9.575923392612859,
/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Benchmark/d16cc.txt,/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Summaries/Gen_sum/doc16.txt,404,325,7,3,2.1538461538461537,1.7326732673267327,1.9204389574759944,
/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Benchmark/d17cc.txt,/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Summaries/Gen_sum/doc17.txt,396,317,127,1,40.063091482649845,32.07070707070707,35.6241234221599,
/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Benchmark/d17cc.txt,/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Summaries/Gen_sum/doc17.txt,395,316,26,2,8.227848101265822,6.582278481012659,7.313642756680731,
/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Benchmark/d17cc.txt,/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Summaries/Gen_sum/doc17.txt,394,315,6,3,1.9047619047619047,1.5228426395939085,1.6925246826516218,
/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Benchmark/d18cc.txt,/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Summaries/Gen_sum/doc18.txt,405,332,140,1,42.16867469879518,34.5679012345679,37.99185888738128,
/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Benchmark/d18cc.txt,/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Summaries/Gen_sum/doc18.txt,404,331,41,2,12.386706948640484,10.148514851485148,11.156462585034012,
/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Benchmark/d18cc.txt,/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Summaries/Gen_sum/doc18.txt,403,330,8,3,2.4242424242424243,1.9851116625310175,2.1828103683492497,
/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Benchmark/d19dd.txt,/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Summaries/Gen_sum/doc19.txt,420,292,153,1,52.397260273972606,36.42857142857143,42.97752808988764,
