

500
n,avgprec,avgrec,avgfmeas
1,26.490365344210375,53.24002708515072,34.95145014345916,
2,11.225624728709743,22.224804446783292,14.713030754695215,
3,7.139992500302395,13.972418153189226,9.307307926385297,
