

500
n,avgprec,avgrec,avgfmeas
1,27.057848191725576,53.79156081846119,35.57286790664333,
2,11.75606601571462,23.073681936594173,15.36486551588823,
3,7.550821493498535,14.685080897095434,9.823861559674402,
