

500
n,avgprec,avgrec,avgfmeas
1,66.3425846062455,65.08146594339344,64.0513730452491,
2,54.76116587977678,53.91164862921799,52.91470951125139,
3,51.96191904409851,51.1730696304372,50.211071551761066,
