

500
n,avgprec,avgrec,avgfmeas
1,68.00359038882058,71.64900373185138,68.22582944867636,
2,57.984760000713955,60.629839695781655,57.901720160480814,
3,55.37090047626373,57.79307223175582,55.231838032185216,
