

500
n,avgprec,avgrec,avgfmeas
1,67.96274140382658,71.62521355149836,68.19220509114265,
2,57.91643330504343,60.58485967885844,57.843690795084875,
3,55.29975505299596,57.74681422924813,55.17158830761213,
